Data,
5/4/2019,6.5
6/4/2019,6.5
7/4/2019,6.5
8/4/2019,6.5
9/4/2019,6.5
10/4/2019,6.5
11/4/2019,6.5
12/4/2019,6.5
13/04/2019,6.5
14/04/2019,6.5
15/04/2019,6.5
16/04/2019,6.5
17/04/2019,6.5
18/04/2019,6.5
19/04/2019,6.5
20/04/2019,6.5
21/04/2019,6.5
22/04/2019,6.5
23/04/2019,6.5
24/04/2019,6.5
25/04/2019,6.5
26/04/2019,6.5
27/04/2019,6.5
28/04/2019,6.5
29/04/2019,6.5
30/04/2019,6.5
1/5/2019,6.5
2/5/2019,6.5
3/5/2019,6.5
4/5/2019,6.5
5/5/2019,6.5
6/5/2019,6.5
7/5/2019,6.5
8/5/2019,6.5
9/5/2019,6.5
10/5/2019,6.5
11/5/2019,6.5
12/5/2019,6.5
13/05/2019,6.5
14/05/2019,6.5
15/05/2019,6.5
16/05/2019,6.5
17/05/2019,6.5
18/05/2019,6.5
19/05/2019,6.5
20/05/2019,6.5
21/05/2019,6.5
22/05/2019,6.5
23/05/2019,6.5
24/05/2019,6.5
25/05/2019,6.5
26/05/2019,6.5
27/05/2019,6.5
28/05/2019,6.5
29/05/2019,6.5
30/05/2019,6.5
31/05/2019,6.5
1/6/2019,6.5
2/6/2019,6.5
3/6/2019,6.5
4/6/2019,6.5
5/6/2019,6.5
6/6/2019,6.5
7/6/2019,6.5
8/6/2019,6.5
9/6/2019,6.5
10/6/2019,6.5
11/6/2019,6.5
12/6/2019,6.5
13/06/2019,6.5
14/06/2019,6.5
15/06/2019,6.5
16/06/2019,6.5
17/06/2019,6.5
18/06/2019,6.5
19/06/2019,6.5
20/06/2019,6.5
21/06/2019,6.5
22/06/2019,6.5
23/06/2019,6.5
24/06/2019,6.5
25/06/2019,6.5
26/06/2019,6.5
27/06/2019,6.5
28/06/2019,6.5
29/06/2019,6.5
30/06/2019,6.5
1/7/2019,6.5
2/7/2019,6.5
3/7/2019,6.5
4/7/2019,6.5
5/7/2019,6.5
6/7/2019,6.5
7/7/2019,6.5
8/7/2019,6.5
9/7/2019,6.5
10/7/2019,6.5
11/7/2019,6.5
12/7/2019,6.5
13/07/2019,6.5
14/07/2019,6.5
15/07/2019,6.5
16/07/2019,6.5
17/07/2019,6.5
18/07/2019,6.5
19/07/2019,6.5
20/07/2019,6.5
21/07/2019,6.5
22/07/2019,6.5
23/07/2019,6.5
24/07/2019,6.5
25/07/2019,6.5
26/07/2019,6.5
27/07/2019,6.5
28/07/2019,6.5
29/07/2019,6.5
30/07/2019,6.5
31/07/2019,6.5
1/8/2019,6
2/8/2019,6
3/8/2019,6
4/8/2019,6
5/8/2019,6
6/8/2019,6
7/8/2019,6
8/8/2019,6
9/8/2019,6
10/8/2019,6
11/8/2019,6
12/8/2019,6
13/08/2019,6
14/08/2019,6
15/08/2019,6
16/08/2019,6
17/08/2019,6
18/08/2019,6
19/08/2019,6
20/08/2019,6
21/08/2019,6
22/08/2019,6
23/08/2019,6
24/08/2019,6
25/08/2019,6
26/08/2019,6
27/08/2019,6
28/08/2019,6
29/08/2019,6
30/08/2019,6
31/08/2019,6
1/9/2019,6
2/9/2019,6
3/9/2019,6
4/9/2019,6
5/9/2019,6
6/9/2019,6
7/9/2019,6
8/9/2019,6
9/9/2019,6
10/9/2019,6
11/9/2019,6
12/9/2019,6
13/09/2019,6
14/09/2019,6
15/09/2019,6
16/09/2019,6
17/09/2019,6
18/09/2019,6
19/09/2019,5.5
20/09/2019,5.5
21/09/2019,5.5
22/09/2019,5.5
23/09/2019,5.5
24/09/2019,5.5
25/09/2019,5.5
26/09/2019,5.5
27/09/2019,5.5
28/09/2019,5.5
29/09/2019,5.5
30/09/2019,5.5
1/10/2019,5.5
2/10/2019,5.5
3/10/2019,5.5
4/10/2019,5.5
5/10/2019,5.5
6/10/2019,5.5
7/10/2019,5.5
8/10/2019,5.5
9/10/2019,5.5
10/10/2019,5.5
11/10/2019,5.5
12/10/2019,5.5
13/10/2019,5.5
14/10/2019,5.5
15/10/2019,5.5
16/10/2019,5.5
17/10/2019,5.5
18/10/2019,5.5
19/10/2019,5.5
20/10/2019,5.5
21/10/2019,5.5
22/10/2019,5.5
23/10/2019,5.5
24/10/2019,5.5
25/10/2019,5.5
26/10/2019,5.5
27/10/2019,5.5
28/10/2019,5.5
29/10/2019,5.5
30/10/2019,5.5
31/10/2019,5
1/11/2019,5
2/11/2019,5
3/11/2019,5
4/11/2019,5
5/11/2019,5
6/11/2019,5
7/11/2019,5
8/11/2019,5
9/11/2019,5
10/11/2019,5
11/11/2019,5
12/11/2019,5
13/11/2019,5
14/11/2019,5
15/11/2019,5
16/11/2019,5
17/11/2019,5
18/11/2019,5
19/11/2019,5
20/11/2019,5
21/11/2019,5
22/11/2019,5
23/11/2019,5
24/11/2019,5
25/11/2019,5
26/11/2019,5
27/11/2019,5
28/11/2019,5
29/11/2019,5
30/11/2019,5
1/12/2019,5
2/12/2019,5
3/12/2019,5
4/12/2019,5
5/12/2019,5
6/12/2019,5
7/12/2019,5
8/12/2019,5
9/12/2019,5
10/12/2019,5
11/12/2019,5
12/12/2019,4.5
13/12/2019,4.5
14/12/2019,4.5
15/12/2019,4.5
16/12/2019,4.5
17/12/2019,4.5
18/12/2019,4.5
19/12/2019,4.5
20/12/2019,4.5
21/12/2019,4.5
22/12/2019,4.5
23/12/2019,4.5
24/12/2019,4.5
25/12/2019,4.5
26/12/2019,4.5
27/12/2019,4.5
28/12/2019,4.5
29/12/2019,4.5
30/12/2019,4.5
31/12/2019,4.5
1/1/2020,4.5
2/1/2020,4.5
3/1/2020,4.5
4/1/2020,4.5
5/1/2020,4.5
6/1/2020,4.5
7/1/2020,4.5
8/1/2020,4.5
9/1/2020,4.5
10/1/2020,4.5
11/1/2020,4.5
12/1/2020,4.5
13/01/2020,4.5
14/01/2020,4.5
15/01/2020,4.5
16/01/2020,4.5
17/01/2020,4.5
18/01/2020,4.5
19/01/2020,4.5
20/01/2020,4.5
21/01/2020,4.5
22/01/2020,4.5
23/01/2020,4.5
24/01/2020,4.5
25/01/2020,4.5
26/01/2020,4.5
27/01/2020,4.5
28/01/2020,4.5
29/01/2020,4.5
30/01/2020,4.5
31/01/2020,4.5
1/2/2020,4.5
2/2/2020,4.5
3/2/2020,4.5
4/2/2020,4.5
5/2/2020,4.5
6/2/2020,4.25
7/2/2020,4.25
8/2/2020,4.25
9/2/2020,4.25
10/2/2020,4.25
11/2/2020,4.25
12/2/2020,4.25
13/02/2020,4.25
14/02/2020,4.25
15/02/2020,4.25
16/02/2020,4.25
17/02/2020,4.25
18/02/2020,4.25
19/02/2020,4.25
20/02/2020,4.25
21/02/2020,4.25
22/02/2020,4.25
23/02/2020,4.25
24/02/2020,4.25
25/02/2020,4.25
26/02/2020,4.25
27/02/2020,4.25
28/02/2020,4.25
29/02/2020,4.25
1/3/2020,4.25
2/3/2020,4.25
3/3/2020,4.25
4/3/2020,4.25
5/3/2020,4.25
6/3/2020,4.25
7/3/2020,4.25
8/3/2020,4.25
9/3/2020,4.25
10/3/2020,4.25
11/3/2020,4.25
12/3/2020,4.25
13/03/2020,4.25
14/03/2020,4.25
15/03/2020,4.25
16/03/2020,4.25
17/03/2020,4.25
18/03/2020,4.25
19/03/2020,3.75
20/03/2020,3.75
21/03/2020,3.75
22/03/2020,3.75
23/03/2020,3.75
24/03/2020,3.75
25/03/2020,3.75
26/03/2020,3.75
27/03/2020,3.75
28/03/2020,3.75
29/03/2020,3.75
30/03/2020,3.75
31/03/2020,3.75
1/4/2020,3.75
2/4/2020,3.75
3/4/2020,3.75
4/4/2020,3.75
5/4/2020,3.75
6/4/2020,3.75
7/4/2020,3.75
8/4/2020,3.75
9/4/2020,3.75
10/4/2020,3.75
11/4/2020,3.75
12/4/2020,3.75
13/04/2020,3.75
14/04/2020,3.75
15/04/2020,3.75
16/04/2020,3.75
17/04/2020,3.75
18/04/2020,3.75
19/04/2020,3.75
20/04/2020,3.75
21/04/2020,3.75
22/04/2020,3.75
23/04/2020,3.75
24/04/2020,3.75
25/04/2020,3.75
26/04/2020,3.75
27/04/2020,3.75
28/04/2020,3.75
29/04/2020,3.75
30/04/2020,3.75
1/5/2020,3.75
2/5/2020,3.75
3/5/2020,3.75
4/5/2020,3.75
5/5/2020,3.75
6/5/2020,3.75
7/5/2020,3
8/5/2020,3
9/5/2020,3
10/5/2020,3
11/5/2020,3
12/5/2020,3
13/05/2020,3
14/05/2020,3
15/05/2020,3
16/05/2020,3
17/05/2020,3
18/05/2020,3
19/05/2020,3
20/05/2020,3
21/05/2020,3
22/05/2020,3
23/05/2020,3
24/05/2020,3
25/05/2020,3
26/05/2020,3
27/05/2020,3
28/05/2020,3
29/05/2020,3
30/05/2020,3
31/05/2020,3
1/6/2020,3
2/6/2020,3
3/6/2020,3
4/6/2020,3
5/6/2020,3
6/6/2020,3
7/6/2020,3
8/6/2020,3
9/6/2020,3
10/6/2020,3
11/6/2020,3
12/6/2020,3
13/06/2020,3
14/06/2020,3
15/06/2020,3
16/06/2020,3
17/06/2020,3
18/06/2020,2.25
19/06/2020,2.25
20/06/2020,2.25
21/06/2020,2.25
22/06/2020,2.25
23/06/2020,2.25
24/06/2020,2.25
25/06/2020,2.25
26/06/2020,2.25
27/06/2020,2.25
28/06/2020,2.25
29/06/2020,2.25
30/06/2020,2.25
1/7/2020,2.25
2/7/2020,2.25
3/7/2020,2.25
4/7/2020,2.25
5/7/2020,2.25
6/7/2020,2.25
7/7/2020,2.25
8/7/2020,2.25
9/7/2020,2.25
10/7/2020,2.25
11/7/2020,2.25
12/7/2020,2.25
13/07/2020,2.25
14/07/2020,2.25
15/07/2020,2.25
16/07/2020,2.25
17/07/2020,2.25
18/07/2020,2.25
19/07/2020,2.25
20/07/2020,2.25
21/07/2020,2.25
22/07/2020,2.25
23/07/2020,2.25
24/07/2020,2.25
25/07/2020,2.25
26/07/2020,2.25
27/07/2020,2.25
28/07/2020,2.25
29/07/2020,2.25
30/07/2020,2.25
31/07/2020,2.25
1/8/2020,2.25
2/8/2020,2.25
3/8/2020,2.25
4/8/2020,2.25
5/8/2020,2.25
6/8/2020,2
7/8/2020,2
8/8/2020,2
9/8/2020,2
10/8/2020,2
11/8/2020,2
12/8/2020,2
13/08/2020,2
14/08/2020,2
15/08/2020,2
16/08/2020,2
17/08/2020,2
18/08/2020,2
19/08/2020,2
20/08/2020,2
21/08/2020,2
22/08/2020,2
23/08/2020,2
24/08/2020,2
25/08/2020,2
26/08/2020,2
27/08/2020,2
28/08/2020,2
29/08/2020,2
30/08/2020,2
31/08/2020,2
1/9/2020,2
2/9/2020,2
3/9/2020,2
4/9/2020,2
5/9/2020,2
6/9/2020,2
7/9/2020,2
8/9/2020,2
9/9/2020,2
10/9/2020,2
11/9/2020,2
12/9/2020,2
13/09/2020,2
14/09/2020,2
15/09/2020,2
16/09/2020,2
17/09/2020,2
18/09/2020,2
19/09/2020,2
20/09/2020,2
21/09/2020,2
22/09/2020,2
23/09/2020,2
24/09/2020,2
25/09/2020,2
26/09/2020,2
27/09/2020,2
28/09/2020,2
29/09/2020,2
30/09/2020,2
1/10/2020,2
2/10/2020,2
3/10/2020,2
4/10/2020,2
5/10/2020,2
6/10/2020,2
7/10/2020,2
8/10/2020,2
9/10/2020,2
10/10/2020,2
11/10/2020,2
12/10/2020,2
13/10/2020,2
14/10/2020,2
15/10/2020,2
16/10/2020,2
17/10/2020,2
18/10/2020,2
19/10/2020,2
20/10/2020,2
21/10/2020,2
22/10/2020,2
23/10/2020,2
24/10/2020,2
25/10/2020,2
26/10/2020,2
27/10/2020,2
28/10/2020,2
29/10/2020,2
30/10/2020,2
31/10/2020,2
1/11/2020,2
2/11/2020,2
3/11/2020,2
4/11/2020,2
5/11/2020,2
6/11/2020,2
7/11/2020,2
8/11/2020,2
9/11/2020,2
10/11/2020,2
11/11/2020,2
12/11/2020,2
13/11/2020,2
14/11/2020,2
15/11/2020,2
16/11/2020,2
17/11/2020,2
18/11/2020,2
19/11/2020,2
20/11/2020,2
21/11/2020,2
22/11/2020,2
23/11/2020,2
24/11/2020,2
25/11/2020,2
26/11/2020,2
27/11/2020,2
28/11/2020,2
29/11/2020,2
30/11/2020,2
1/12/2020,2
2/12/2020,2
3/12/2020,2
4/12/2020,2
5/12/2020,2
6/12/2020,2
7/12/2020,2
8/12/2020,2
9/12/2020,2
10/12/2020,2
11/12/2020,2
12/12/2020,2
13/12/2020,2
14/12/2020,2
15/12/2020,2
16/12/2020,2
17/12/2020,2
18/12/2020,2
19/12/2020,2
20/12/2020,2
21/12/2020,2
22/12/2020,2
23/12/2020,2
24/12/2020,2
25/12/2020,2
26/12/2020,2
27/12/2020,2
28/12/2020,2
29/12/2020,2
30/12/2020,2
31/12/2020,2
1/1/2021,2
2/1/2021,2
3/1/2021,2
4/1/2021,2
5/1/2021,2
6/1/2021,2
7/1/2021,2
8/1/2021,2
9/1/2021,2
10/1/2021,2
11/1/2021,2
12/1/2021,2
13/01/2021,2
14/01/2021,2
15/01/2021,2
16/01/2021,2
17/01/2021,2
18/01/2021,2
19/01/2021,2
20/01/2021,2
21/01/2021,2
22/01/2021,2
23/01/2021,2
24/01/2021,2
25/01/2021,2
26/01/2021,2
27/01/2021,2
28/01/2021,2
29/01/2021,2
30/01/2021,2
31/01/2021,2
1/2/2021,2
2/2/2021,2
3/2/2021,2
4/2/2021,2
5/2/2021,2
6/2/2021,2
7/2/2021,2
8/2/2021,2
9/2/2021,2
10/2/2021,2
11/2/2021,2
12/2/2021,2
13/02/2021,2
14/02/2021,2
15/02/2021,2
16/02/2021,2
17/02/2021,2
18/02/2021,2
19/02/2021,2
20/02/2021,2
21/02/2021,2
22/02/2021,2
23/02/2021,2
24/02/2021,2
25/02/2021,2
26/02/2021,2
27/02/2021,2
28/02/2021,2
1/3/2021,2
2/3/2021,2
3/3/2021,2
4/3/2021,2
5/3/2021,2
6/3/2021,2
7/3/2021,2
8/3/2021,2
9/3/2021,2
10/3/2021,2
11/3/2021,2
12/3/2021,2
13/03/2021,2
14/03/2021,2
15/03/2021,2
16/03/2021,2
17/03/2021,2
18/03/2021,2.75
19/03/2021,2.75
20/03/2021,2.75
21/03/2021,2.75
22/03/2021,2.75
23/03/2021,2.75
24/03/2021,2.75
25/03/2021,2.75
26/03/2021,2.75
27/03/2021,2.75
28/03/2021,2.75
29/03/2021,2.75
30/03/2021,2.75
31/03/2021,2.75
1/4/2021,2.75
2/4/2021,2.75
3/4/2021,2.75
4/4/2021,2.75
5/4/2021,2.75
6/4/2021,2.75
7/4/2021,2.75
8/4/2021,2.75
9/4/2021,2.75
10/4/2021,2.75
11/4/2021,2.75
12/4/2021,2.75
13/04/2021,2.75
14/04/2021,2.75
15/04/2021,2.75
16/04/2021,2.75
17/04/2021,2.75
18/04/2021,2.75
19/04/2021,2.75
20/04/2021,2.75
21/04/2021,2.75
22/04/2021,2.75
23/04/2021,2.75
24/04/2021,2.75
25/04/2021,2.75
26/04/2021,2.75
27/04/2021,2.75
28/04/2021,2.75
29/04/2021,2.75
30/04/2021,2.75
1/5/2021,2.75
2/5/2021,2.75
3/5/2021,2.75
4/5/2021,2.75
5/5/2021,2.75
6/5/2021,3.5
7/5/2021,3.5
8/5/2021,3.5
9/5/2021,3.5
10/5/2021,3.5
11/5/2021,3.5
12/5/2021,3.5
13/05/2021,3.5
14/05/2021,3.5
15/05/2021,3.5
16/05/2021,3.5
17/05/2021,3.5
18/05/2021,3.5
19/05/2021,3.5
20/05/2021,3.5
21/05/2021,3.5
22/05/2021,3.5
23/05/2021,3.5
24/05/2021,3.5
25/05/2021,3.5
26/05/2021,3.5
27/05/2021,3.5
28/05/2021,3.5
29/05/2021,3.5
30/05/2021,3.5
31/05/2021,3.5
1/6/2021,3.5
2/6/2021,3.5
3/6/2021,3.5
4/6/2021,3.5
5/6/2021,3.5
6/6/2021,3.5
7/6/2021,3.5
8/6/2021,3.5
9/6/2021,3.5
10/6/2021,3.5
11/6/2021,3.5
12/6/2021,3.5
13/06/2021,3.5
14/06/2021,3.5
15/06/2021,3.5
16/06/2021,3.5
17/06/2021,4.25
18/06/2021,4.25
19/06/2021,4.25
20/06/2021,4.25
21/06/2021,4.25
22/06/2021,4.25
23/06/2021,4.25
24/06/2021,4.25
25/06/2021,4.25
26/06/2021,4.25
27/06/2021,4.25
28/06/2021,4.25
29/06/2021,4.25
30/06/2021,4.25
1/7/2021,4.25
2/7/2021,4.25
3/7/2021,4.25
4/7/2021,4.25
5/7/2021,4.25
6/7/2021,4.25
7/7/2021,4.25
8/7/2021,4.25
9/7/2021,4.25
10/7/2021,4.25
11/7/2021,4.25
12/7/2021,4.25
13/07/2021,4.25
14/07/2021,4.25
15/07/2021,4.25
16/07/2021,4.25
17/07/2021,4.25
18/07/2021,4.25
19/07/2021,4.25
20/07/2021,4.25
21/07/2021,4.25
22/07/2021,4.25
23/07/2021,4.25
24/07/2021,4.25
25/07/2021,4.25
26/07/2021,4.25
27/07/2021,4.25
28/07/2021,4.25
29/07/2021,4.25
30/07/2021,4.25
31/07/2021,4.25
1/8/2021,4.25
2/8/2021,4.25
3/8/2021,4.25
4/8/2021,4.25
5/8/2021,5.25
6/8/2021,5.25
7/8/2021,5.25
8/8/2021,5.25
9/8/2021,5.25
10/8/2021,5.25
11/8/2021,5.25
12/8/2021,5.25
13/08/2021,5.25
14/08/2021,5.25
15/08/2021,5.25
16/08/2021,5.25
17/08/2021,5.25
18/08/2021,5.25
19/08/2021,5.25
20/08/2021,5.25
21/08/2021,5.25
22/08/2021,5.25
23/08/2021,5.25
24/08/2021,5.25
25/08/2021,5.25
26/08/2021,5.25
27/08/2021,5.25
28/08/2021,5.25
29/08/2021,5.25
30/08/2021,5.25
31/08/2021,5.25
1/9/2021,5.25
2/9/2021,5.25
3/9/2021,5.25
4/9/2021,5.25
5/9/2021,5.25
6/9/2021,5.25
7/9/2021,5.25
8/9/2021,5.25
9/9/2021,5.25
10/9/2021,5.25
11/9/2021,5.25
12/9/2021,5.25
13/09/2021,5.25
14/09/2021,5.25
15/09/2021,5.25
16/09/2021,5.25
17/09/2021,5.25
18/09/2021,5.25
19/09/2021,5.25
20/09/2021,5.25
21/09/2021,5.25
22/09/2021,5.25
23/09/2021,6.25
24/09/2021,6.25
25/09/2021,6.25
26/09/2021,6.25
27/09/2021,6.25
28/09/2021,6.25
29/09/2021,6.25
30/09/2021,6.25
1/10/2021,6.25
2/10/2021,6.25
3/10/2021,6.25
4/10/2021,6.25
5/10/2021,6.25
6/10/2021,6.25
7/10/2021,6.25
8/10/2021,6.25
9/10/2021,6.25
10/10/2021,6.25
11/10/2021,6.25
12/10/2021,6.25
13/10/2021,6.25
14/10/2021,6.25
15/10/2021,6.25
16/10/2021,6.25
17/10/2021,6.25
18/10/2021,6.25
19/10/2021,6.25
20/10/2021,6.25
21/10/2021,6.25
22/10/2021,6.25
23/10/2021,6.25
24/10/2021,6.25
25/10/2021,6.25
26/10/2021,6.25
27/10/2021,6.25
28/10/2021,7.75
29/10/2021,7.75
30/10/2021,7.75
31/10/2021,7.75
1/11/2021,7.75
2/11/2021,7.75
3/11/2021,7.75
4/11/2021,7.75
5/11/2021,7.75
6/11/2021,7.75
7/11/2021,7.75
8/11/2021,7.75
9/11/2021,7.75
10/11/2021,7.75
11/11/2021,7.75
12/11/2021,7.75
13/11/2021,7.75
14/11/2021,7.75
15/11/2021,7.75
16/11/2021,7.75
17/11/2021,7.75
18/11/2021,7.75
19/11/2021,7.75
20/11/2021,7.75
21/11/2021,7.75
22/11/2021,7.75
23/11/2021,7.75
24/11/2021,7.75
25/11/2021,7.75
26/11/2021,7.75
27/11/2021,7.75
28/11/2021,7.75
29/11/2021,7.75
30/11/2021,7.75
1/12/2021,7.75
2/12/2021,7.75
3/12/2021,7.75
4/12/2021,7.75
5/12/2021,7.75
6/12/2021,7.75
7/12/2021,7.75
8/12/2021,7.75
9/12/2021,9.25
10/12/2021,9.25
11/12/2021,9.25
12/12/2021,9.25
13/12/2021,9.25
14/12/2021,9.25
15/12/2021,9.25
16/12/2021,9.25
17/12/2021,9.25
18/12/2021,9.25
19/12/2021,9.25
20/12/2021,9.25
21/12/2021,9.25
22/12/2021,9.25
23/12/2021,9.25
24/12/2021,9.25
25/12/2021,9.25
26/12/2021,9.25
27/12/2021,9.25
28/12/2021,9.25
29/12/2021,9.25
30/12/2021,9.25
31/12/2021,9.25
1/1/2022,9.25
2/1/2022,9.25
3/1/2022,9.25
4/1/2022,9.25
5/1/2022,9.25
6/1/2022,9.25
7/1/2022,9.25
8/1/2022,9.25
9/1/2022,9.25
10/1/2022,9.25
11/1/2022,9.25
12/1/2022,9.25
13/01/2022,9.25
14/01/2022,9.25
15/01/2022,9.25
16/01/2022,9.25
17/01/2022,9.25
18/01/2022,9.25
19/01/2022,9.25
20/01/2022,9.25
21/01/2022,9.25
22/01/2022,9.25
23/01/2022,9.25
24/01/2022,9.25
25/01/2022,9.25
26/01/2022,9.25
27/01/2022,9.25
28/01/2022,9.25
29/01/2022,9.25
30/01/2022,9.25
31/01/2022,9.25
1/2/2022,9.25
2/2/2022,9.25
3/2/2022,10.75
4/2/2022,10.75
5/2/2022,10.75
6/2/2022,10.75
7/2/2022,10.75
8/2/2022,10.75
9/2/2022,10.75
10/2/2022,10.75
11/2/2022,10.75
12/2/2022,10.75
13/02/2022,10.75
14/02/2022,10.75
15/02/2022,10.75
16/02/2022,10.75
17/02/2022,10.75
18/02/2022,10.75
19/02/2022,10.75
20/02/2022,10.75
21/02/2022,10.75
22/02/2022,10.75
23/02/2022,10.75
24/02/2022,10.75
25/02/2022,10.75
26/02/2022,10.75
27/02/2022,10.75
28/02/2022,10.75
1/3/2022,10.75
2/3/2022,10.75
3/3/2022,10.75
4/3/2022,10.75
5/3/2022,10.75
6/3/2022,10.75
7/3/2022,10.75
8/3/2022,10.75
9/3/2022,10.75
10/3/2022,10.75
11/3/2022,10.75
12/3/2022,10.75
13/03/2022,10.75
14/03/2022,10.75
15/03/2022,10.75
16/03/2022,10.75
17/03/2022,11.75
18/03/2022,11.75
19/03/2022,11.75
20/03/2022,11.75
21/03/2022,11.75
22/03/2022,11.75
23/03/2022,11.75
24/03/2022,11.75
25/03/2022,11.75
26/03/2022,11.75
27/03/2022,11.75
28/03/2022,11.75
29/03/2022,11.75
30/03/2022,11.75
31/03/2022,11.75
1/4/2022,11.75
2/4/2022,11.75
3/4/2022,11.75
4/4/2022,11.75
5/4/2022,11.75
6/4/2022,11.75
7/4/2022,11.75
8/4/2022,11.75
9/4/2022,11.75
10/4/2022,11.75
11/4/2022,11.75
12/4/2022,11.75
13/04/2022,11.75
14/04/2022,11.75
15/04/2022,11.75
16/04/2022,11.75
17/04/2022,11.75
18/04/2022,11.75
19/04/2022,11.75
20/04/2022,11.75
21/04/2022,11.75
22/04/2022,11.75
23/04/2022,11.75
24/04/2022,11.75
25/04/2022,11.75
26/04/2022,11.75
27/04/2022,11.75
28/04/2022,11.75
29/04/2022,11.75
30/04/2022,11.75
1/5/2022,11.75
2/5/2022,11.75
3/5/2022,11.75
4/5/2022,11.75
5/5/2022,12.75
6/5/2022,12.75
7/5/2022,12.75
8/5/2022,12.75
9/5/2022,12.75
10/5/2022,12.75
11/5/2022,12.75
12/5/2022,12.75
13/05/2022,12.75
14/05/2022,12.75
15/05/2022,12.75
16/05/2022,12.75
17/05/2022,12.75
18/05/2022,12.75
19/05/2022,12.75
20/05/2022,12.75
21/05/2022,12.75
22/05/2022,12.75
23/05/2022,12.75
24/05/2022,12.75
25/05/2022,12.75
26/05/2022,12.75
27/05/2022,12.75
28/05/2022,12.75
29/05/2022,12.75
30/05/2022,12.75
31/05/2022,12.75
1/6/2022,12.75
2/6/2022,12.75
3/6/2022,12.75
4/6/2022,12.75
5/6/2022,12.75
6/6/2022,12.75
7/6/2022,12.75
8/6/2022,12.75
9/6/2022,12.75
10/6/2022,12.75
11/6/2022,12.75
12/6/2022,12.75
13/06/2022,12.75
14/06/2022,12.75
15/06/2022,12.75
16/06/2022,13.25
17/06/2022,13.25
18/06/2022,13.25
19/06/2022,13.25
20/06/2022,13.25
21/06/2022,13.25
22/06/2022,13.25
23/06/2022,13.25
24/06/2022,13.25
25/06/2022,13.25
26/06/2022,13.25
27/06/2022,13.25
28/06/2022,13.25
29/06/2022,13.25
30/06/2022,13.25
1/7/2022,13.25
2/7/2022,13.25
3/7/2022,13.25
4/7/2022,13.25
5/7/2022,13.25
6/7/2022,13.25
7/7/2022,13.25
8/7/2022,13.25
9/7/2022,13.25
10/7/2022,13.25
11/7/2022,13.25
12/7/2022,13.25
13/07/2022,13.25
14/07/2022,13.25
15/07/2022,13.25
16/07/2022,13.25
17/07/2022,13.25
18/07/2022,13.25
19/07/2022,13.25
20/07/2022,13.25
21/07/2022,13.25
22/07/2022,13.25
23/07/2022,13.25
24/07/2022,13.25
25/07/2022,13.25
26/07/2022,13.25
27/07/2022,13.25
28/07/2022,13.25
29/07/2022,13.25
30/07/2022,13.25
31/07/2022,13.25
1/8/2022,13.25
2/8/2022,13.25
3/8/2022,13.25
4/8/2022,13.75
5/8/2022,13.75
6/8/2022,13.75
7/8/2022,13.75
8/8/2022,13.75
9/8/2022,13.75
10/8/2022,13.75
11/8/2022,13.75
12/8/2022,13.75
13/08/2022,13.75
14/08/2022,13.75
15/08/2022,13.75
16/08/2022,13.75
17/08/2022,13.75
18/08/2022,13.75
19/08/2022,13.75
20/08/2022,13.75
21/08/2022,13.75
22/08/2022,13.75
23/08/2022,13.75
24/08/2022,13.75
25/08/2022,13.75
26/08/2022,13.75
27/08/2022,13.75
28/08/2022,13.75
29/08/2022,13.75
30/08/2022,13.75
31/08/2022,13.75
1/9/2022,13.75
2/9/2022,13.75
3/9/2022,13.75
4/9/2022,13.75
5/9/2022,13.75
6/9/2022,13.75
7/9/2022,13.75
8/9/2022,13.75
9/9/2022,13.75
10/9/2022,13.75
11/9/2022,13.75
12/9/2022,13.75
13/09/2022,13.75
14/09/2022,13.75
15/09/2022,13.75
16/09/2022,13.75
17/09/2022,13.75
18/09/2022,13.75
19/09/2022,13.75
20/09/2022,13.75
21/09/2022,13.75
22/09/2022,13.75
23/09/2022,13.75
24/09/2022,13.75
25/09/2022,13.75
26/09/2022,13.75
27/09/2022,13.75
28/09/2022,13.75
29/09/2022,13.75
30/09/2022,13.75
1/10/2022,13.75
2/10/2022,13.75
3/10/2022,13.75
4/10/2022,13.75
5/10/2022,13.75
6/10/2022,13.75
7/10/2022,13.75
8/10/2022,13.75
9/10/2022,13.75
10/10/2022,13.75
11/10/2022,13.75
12/10/2022,13.75
13/10/2022,13.75
14/10/2022,13.75
15/10/2022,13.75
16/10/2022,13.75
17/10/2022,13.75
18/10/2022,13.75
19/10/2022,13.75
20/10/2022,13.75
21/10/2022,13.75
22/10/2022,13.75
23/10/2022,13.75
24/10/2022,13.75
25/10/2022,13.75
26/10/2022,13.75
27/10/2022,13.75
28/10/2022,13.75
29/10/2022,13.75
30/10/2022,13.75
31/10/2022,13.75
1/11/2022,13.75
2/11/2022,13.75
3/11/2022,13.75
4/11/2022,13.75
5/11/2022,13.75
6/11/2022,13.75
7/11/2022,13.75
8/11/2022,13.75
9/11/2022,13.75
10/11/2022,13.75
11/11/2022,13.75
12/11/2022,13.75
13/11/2022,13.75
14/11/2022,13.75
15/11/2022,13.75
16/11/2022,13.75
17/11/2022,13.75
18/11/2022,13.75
19/11/2022,13.75
20/11/2022,13.75
21/11/2022,13.75
22/11/2022,13.75
23/11/2022,13.75
24/11/2022,13.75
25/11/2022,13.75
26/11/2022,13.75
27/11/2022,13.75
28/11/2022,13.75
29/11/2022,13.75
30/11/2022,13.75
1/12/2022,13.75
